RecordKey,SurveyKey,SampleKey,StartDate,EndDate,DateType,Date,TaxonVersionKey,TaxonName,GridReference,East,North,Projection,Precision,SiteKey,SiteName,Recorder,Determiner,ZeroAbundance,UnderValidation,ImagePath,County,Vice-county,Habitat description,Determiner name,Abundance,Record comment,Specimen comment,Life stage,Survey name,Source,"Habitat code (Fossitt, 2000)",Sampling method,Native status
2.40966E+16,,,01/07/1992,31/07/1992,DD,01/07/1992 - 31/07/1992,NBNSYS0000006839,Myrmeleotettix maculatus,L7145,71500,245500,OSI,1000,,Tombeola Roundstone,"Paul, J.",,FALSE,FALSE,,,216,,"Paul, J.",,,,,,Biological Records Centre,,,
9.47987E+16,,,27/07/1992,27/07/1992,D,27/07/1992,NBNSYS0000006839,Myrmeleotettix maculatus,L7145,71500,245500,OSI,1000,,Toombeola,John Paul,,FALSE,FALSE,,,West Galway,,John Paul,2,,Voucher specimen,Adult,John Paul 2005. Unpublished field notes,Submitted directly to the Data Centre,,,
9.47987E+16,,,27/07/1992,27/07/1992,D,27/07/1992,NBNSYS0000006834,Stethophyma grossum,L7145,71500,245500,OSI,1000,,Toombeola,John Paul,,FALSE,FALSE,,,West Galway,,John Paul,1,,Voucher specimen,Not recorded,John Paul 2005. Unpublished field notes,Submitted directly to the Data Centre,,,
9.47987E+16,,,27/07/1992,27/07/1992,D,27/07/1992,NBNSYS0000006838,Omocestus viridulus,L7145,71500,245500,OSI,1000,,Toombeola,John Paul,,FALSE,FALSE,,,West Galway,,John Paul,1,,Voucher specimen,Adult,John Paul 2005. Unpublished field notes,Submitted directly to the Data Centre,,,
2.40966E+16,,,01/01/1960,31/12/1999,DD,01/01/1960 - 31/12/1999,NBNSYS0000006838,Omocestus viridulus,L94,95000,245000,OSI,10000,,"Maam Cross,nr","Lansbury, I.",,FALSE,FALSE,,,216,,"Lansbury, I.",,,,,,Biological Records Centre,,,
2.40966E+16,,,20/07/2013,20/07/2013,D,20/07/2013,NBNSYS0000006834,Stethophyma grossum,L977449,97750,244950,OSI,100,,Ardderrynagleragh,Chris Peppiatt,,FALSE,FALSE,,Galway,West Galway,Lowland blanket bog,,<10,3,,,,,,,
2.40966E+16,,,20/07/2013,20/07/2013,D,20/07/2013,NBNSYS0000006833,Tetrix undulata,L977449,97750,244950,OSI,100,,Ardderrynagleragh,Chris Peppiatt,,FALSE,FALSE,,Galway,West Galway,Lowland blanket bog,,<10,1,,,,,,,
2.40966E+16,,,20/07/2013,20/07/2013,D,20/07/2013,NBNSYS0000006839,Myrmeleotettix maculatus,L977449,97750,244950,OSI,100,,Ardderrynagleragh,Chris Peppiatt,,FALSE,FALSE,,Galway,West Galway,Lowland blanket bog,,<10,1,,,,,,,
2.40966E+16,,,01/07/1895,31/07/1895,DD,01/07/1895 - 31/07/1895,NBNSYS0000006838,Omocestus viridulus,M14,115000,245000,OSI,10000,,Oughterard,"Carpenter, G.H.",,FALSE,FALSE,,,216,,"Carpenter, G.H.",,,,,,Biological Records Centre,,,
2.40966E+16,,,01/07/1895,31/07/1895,DD,01/07/1895 - 31/07/1895,NBNSYS0000006842,Chorthippus brunneus,M14,115000,245000,OSI,10000,,Oughterard,"Carpenter, G.H.",,FALSE,FALSE,,,216,,"Carpenter, G.H.",,,,,,Biological Records Centre,,,
2.40966E+16,,,01/07/1895,31/07/1895,DD,01/07/1895 - 31/07/1895,NHMSYS0001387317,Forficula auricularia,M14,115000,245000,OSI,10000,,Oughterard,"Carpenter, G.H.",,FALSE,FALSE,,,216,,"Carpenter, G.H.",,,,,,Biological Records Centre,,,
2.40966E+16,,,01/01/1920,31/12/1920,Y,1920,NBNSYS0000006834,Stethophyma grossum,M14,115000,245000,OSI,10000,,Oughterard,,,FALSE,FALSE,,,216,,,,,,,,Biological Records Centre,,,
2.40966E+16,,,01/07/1895,31/07/1895,DD,01/07/1895 - 31/07/1895,NBNSYS0000006833,Tetrix undulata,M14,115000,245000,OSI,10000,,Oughterard,"Carpenter, G.H.",,FALSE,FALSE,,,216,,"Carpenter, G.H.",,,,,,Biological Records Centre,,,
2.40966E+16,,,01/07/1895,31/07/1895,DD,01/07/1895 - 31/07/1895,NBNSYS0000006834,Stethophyma grossum,M14,115000,245000,OSI,10000,,Oughterard,"Carpenter, G.H.",,FALSE,FALSE,,,216,,"Carpenter, G.H.",,,,,,Biological Records Centre,,,
2.40966E+16,,,01/09/1979,30/09/1979,DD,01/09/1979 - 30/09/1979,NBNSYS0000006842,Chorthippus brunneus,N3944,239500,244500,OSI,1000,,Lough Ennell,"Cotton, D.C.F.",,FALSE,FALSE,,,223,,"Cotton, D.C.F.",,,,,,Biological Records Centre,,,
2.40966E+16,,,01/09/1979,30/09/1979,DD,01/09/1979 - 30/09/1979,NBNSYS0000006838,Omocestus viridulus,N3944,239500,244500,OSI,1000,,Lough Ennell,"Cotton, D.C.F.",,FALSE,FALSE,,,223,,"Cotton, D.C.F.",,,,,,Biological Records Centre,,,
2.40966E+16,,,01/09/1977,30/09/1977,DD,01/09/1977 - 30/09/1977,NBNSYS0000006838,Omocestus viridulus,N1044,210500,244500,OSI,1000,,Twylake,"Rands, D.G.",,FALSE,FALSE,,,223,,"Rands, D.G.",,,,,,Biological Records Centre,,,
2.41065E+16,,,31/05/2006,31/05/2006,D,31/05/2006,NHMSYS0001387317,Forficula auricularia,N049445,204950,244550,OSI,100,,Lough Coosan,Eugenie Regan,,FALSE,FALSE,,Westmeath,Westmeath,,,,,,,,,,,
2.40966E+16,,,01/08/1975,31/08/1975,DD,01/08/1975 - 31/08/1975,NBNSYS0000006842,Chorthippus brunneus,O2346,323500,246500,OSI,1000,,Malahide Island,"Higgins, D.G.F.",,FALSE,FALSE,,,221,,"Higgins, D.G.F.",,,,,,Biological Records Centre,,,
2.41065E+16,,,13/08/2012,13/08/2012,D,13/08/2012,NBNSYS0000006842,Chorthippus brunneus,L707467,70750,246750,OSI,100,,Derrycunlagh,Dermot Breen,,FALSE,FALSE,,Galway,West Galway,Lowland blanket bog,,Nov-50,,,,,,,,
2.40966E+16,,,22/03/1958,22/03/1958,D,22/03/1958,NHMSYS0001387317,Forficula auricularia,N04,205000,245000,OSI,10000,,Lough Ree,"Ward, P.H.",,FALSE,FALSE,,,225,,"Ward, P.H.",,,,,,Biological Records Centre,,,
2.41065E+16,,,29/07/2012,29/07/2012,D,29/07/2012,NBNSYS0000006834,Stethophyma grossum,L703468,70350,246850,OSI,100,,Roundstone Bog,Dermot Breen,,FALSE,FALSE,,Galway,West Galway,Lowland blanket bog,,Nov-50,,,,,,,,
2.41065E+16,,,13/08/2012,13/08/2012,D,13/08/2012,NBNSYS0000006834,Stethophyma grossum,N095451,209550,245150,OSI,100,,"Waterstown, Glasson",Andrea Webb,,FALSE,FALSE,,Westmeath,Westmeath,Raised bog,,<10,,,,,,,,
2.41065E+16,,,29/07/2012,29/07/2012,D,29/07/2012,NBNSYS0000006838,Omocestus viridulus,L703469,70350,246950,OSI,100,,Roundstone Bog,Dermot Breen,,FALSE,FALSE,,Galway,West Galway,Lowland blanket bog,,Nov-50,,,,,,,,
2.41065E+16,,,29/07/2012,29/07/2012,D,29/07/2012,NBNSYS0000006839,Myrmeleotettix maculatus,L703469,70350,246950,OSI,100,,Roundstone Bog,Dermot Breen,,FALSE,FALSE,,Galway,West Galway,Lowland blanket bog,,Nov-50,,,,,,,,
2.41065E+16,,,29/07/2012,29/07/2012,D,29/07/2012,NBNSYS0000006834,Stethophyma grossum,L698470,69850,247050,OSI,100,,Roundstone Bog,Dermot Breen,,FALSE,FALSE,,Galway,West Galway,Lowland blanket bog,,Nov-50,,,,,,,,
2.41065E+16,,,29/07/2012,29/07/2012,D,29/07/2012,NBNSYS0000006838,Omocestus viridulus,L698470,69850,247050,OSI,100,,Roundstone Bog,Dermot Breen,,FALSE,FALSE,,Galway,West Galway,Lowland blanket bog,,Nov-50,,,,,,,,
2.41065E+16,,,29/07/2012,29/07/2012,D,29/07/2012,NBNSYS0000006842,Chorthippus brunneus,L698470,69850,247050,OSI,100,,Roundstone Bog,Dermot Breen,,FALSE,FALSE,,Galway,West Galway,Lowland blanket bog,,<10,,,,,,,,
2.41065E+16,,,29/07/2012,29/07/2012,D,29/07/2012,NBNSYS0000006839,Myrmeleotettix maculatus,L698470,69850,247050,OSI,100,,Roundstone Bog,Dermot Breen,,FALSE,FALSE,,Galway,West Galway,Lowland blanket bog,,Nov-50,,,,,,,,
2.41065E+16,,,29/07/2012,29/07/2012,D,29/07/2012,NBNSYS0000006833,Tetrix undulata,L698470,69850,247050,OSI,100,,Roundstone Bog,Dermot Breen,,FALSE,FALSE,,Galway,West Galway,Lowland blanket bog,,1,,,,,,,,
2.41065E+16,,,13/08/2012,13/08/2012,D,13/08/2012,NBNSYS0000006838,Omocestus viridulus,N099453,209950,245350,OSI,100,,"Waterstown, Glasson",Andrea Webb,,FALSE,FALSE,,Westmeath,Westmeath,Cutover bog,,<10,,,,,,,,
2.40966E+16,,,01/07/1977,31/07/1977,DD,01/07/1977 - 31/07/1977,NBNSYS0000006838,Omocestus viridulus,O1947,319500,247500,OSI,1000,,Malahide Estuary,"Cotton, D.C.F.",,FALSE,FALSE,,,221,,"Cotton, D.C.F.",,,,,,Biological Records Centre,,,
2.40966E+16,,,19/06/1976,19/06/1976,D,19/06/1976,NBNSYS0000006832,Tetrix subulata,N0446,204500,246500,OSI,1000,,"Creaghduff, Co. Westmeath.","Speight, M.C.D.",,FALSE,FALSE,,,223,,,,Grasshoppers and crickets of Ireland,,,,National Biodiversity Data Centre Ireland,,,
2.40966E+16,,,01/06/1976,30/06/1976,DD,01/06/1976 - 30/06/1976,NBNSYS0000006832,Tetrix subulata,N0446,204500,246500,OSI,1000,,,"Speight, M.C.D.",,FALSE,FALSE,,,223,,"Speight, M.C.D.",,,,,,Biological Records Centre,,,
2.41065E+16,,,07/08/2012,07/08/2012,D,07/08/2012,NBNSYS0000006834,Stethophyma grossum,L874479,87450,247950,OSI,100,,Caher,Dermot Breen,,FALSE,FALSE,,Galway,West Galway,Lowland blanket bog,,Nov-50,,,,,,,,
2.40966E+16,,,01/07/1977,31/07/1977,DD,01/07/1977 - 31/07/1977,NBNSYS0000006838,Omocestus viridulus,O2048,320500,248500,OSI,1000,,Seafield,"Cotton, D.C.F.",,FALSE,FALSE,,,221,,"Cotton, D.C.F.",,,,,,Biological Records Centre,,,
2.40966E+16,,,01/09/1977,30/09/1977,DD,01/09/1977 - 30/09/1977,NBNSYS0000006838,Omocestus viridulus,N2847,228500,247500,OSI,1000,,Killare,"Rands, D.G.",,FALSE,FALSE,,,223,,"Rands, D.G.",,,,,,Biological Records Centre,,,
2.40966E+16,,,01/01/1960,31/12/1999,DD,01/01/1960 - 31/12/1999,NBNSYS0000006838,Omocestus viridulus,L767490,76750,249050,OSI,100,,"Ballynahinch,ft of Benlettery","Okely, Dr E.",,FALSE,FALSE,,,216,,"Marshall, J.A.",,,,,,Biological Records Centre,,,
2.40966E+16,,,01/09/1984,30/09/1984,DD,01/09/1984 - 30/09/1984,NBNSYS0000006838,Omocestus viridulus,L6649,66500,249500,OSI,1000,,"Owenglin River,Valley,nr Clifden","Devriese, H.H.",,FALSE,FALSE,,,216,,"Devriese, H.H.",,,,,,Biological Records Centre,,,
2.48947E+16,,,22/08/2016,22/08/2016,D,22/08/2016,NBNSYS0000006838,Omocestus viridulus,M028486,102850,248650,OSI,100,,Curraun More,"Martin Gammell, Caitriona Carlin",,FALSE,FALSE,,Galway,West Galway,,,,,,,,,,,
2.40966E+16,,,20/05/1988,20/05/1988,D,20/05/1988,NHMSYS0001387317,Forficula auricularia,L8249,82500,249500,OSI,1000,,Derryclare Wood,"Alexander, K.N.A.",,FALSE,FALSE,,,216,,"Alexander, K.N.A.",,,,,,"Alexander, K.N.A.",,,
2.40966E+16,,,20/05/1988,20/05/1988,D,20/05/1988,NHMSYS0001387317,Forficula auricularia,L8249,82500,249500,OSI,1000,,Derryclare Wood,"Alexander, K.N.A.",,FALSE,FALSE,,,216,,,,,,,,"Alexander, K.N.A.",,,
2.40966E+16,,,01/07/1978,31/07/1978,DD,01/07/1978 - 31/07/1978,NBNSYS0000006834,Stethophyma grossum,L8349,83500,249500,OSI,1000,,Derryclare Wood,"Williams, M.d.C.",,FALSE,FALSE,,,216,,"Williams, M.d.C.",,,,,,Biological Records Centre,,,
2.40966E+16,,,01/07/1975,31/07/1975,DD,01/07/1975 - 31/07/1975,NBNSYS0000006834,Stethophyma grossum,L8349,83500,249500,OSI,1000,,Lough Inagh,"Speight, M.C.D.",,FALSE,FALSE,,,216,,"Speight, M.C.D.",,,,,,Biological Records Centre,,,
2.40966E+16,,,24/05/1974,24/05/1974,D,24/05/1974,NBNSYS0000006833,Tetrix undulata,L8349,83500,249500,OSI,1000,,"Derryclare, Co. Galway.","Speight, M.C.D.",,FALSE,FALSE,,,216,,,,Grasshoppers and crickets of Ireland,,,,National Biodiversity Data Centre Ireland,,,
2.40966E+16,,,01/05/1974,31/05/1974,DD,01/05/1974 - 31/05/1974,NBNSYS0000006833,Tetrix undulata,L8349,83500,249500,OSI,1000,,,"Speight, M.C.D.",,FALSE,FALSE,,,216,,"Speight, M.C.D.",,,,,,Biological Records Centre,,,
2.40966E+16,,,20/07/1975,20/07/1975,D,20/07/1975,NBNSYS0000006834,Stethophyma grossum,L8349,83500,249500,OSI,1000,,"Derryclare, Co. Galway.","Speight, M.C.D.",,FALSE,FALSE,,,216,,,,Grasshoppers and crickets of Ireland,,,,National Biodiversity Data Centre Ireland,,,
2.41065E+16,,,08/08/2012,08/08/2012,D,08/08/2012,NBNSYS0000006838,Omocestus viridulus,N397484,239750,248450,OSI,100,,Ladestown. Lough Ennell,Andrea Webb,,FALSE,FALSE,,Westmeath,Westmeath,Wet grassland,,<10,"Enter carpark, turn to the right, drive down to the end of road. Main area of survey here.",,,,,,,
2.40966E+16,,,01/07/1979,31/07/1979,DD,01/07/1979 - 31/07/1979,NBNSYS0000006838,Omocestus viridulus,O2050,320500,250500,OSI,1000,,Donabate,"Cotton, D.C.F.",,FALSE,FALSE,,,221,,"Cotton, D.C.F.",,,,,,Biological Records Centre,,,
2.41065E+16,,,07/08/2012,07/08/2012,D,07/08/2012,NBNSYS0000006834,Stethophyma grossum,L847505,84750,250550,OSI,100,,Cloonnacartan,Dermot Breen,,FALSE,FALSE,,Galway,West Galway,Lowland blanket bog,,Nov-50,,,,,,,,
2.41065E+16,,,07/08/2012,07/08/2012,D,07/08/2012,NBNSYS0000006838,Omocestus viridulus,L847505,84750,250550,OSI,100,,Cloonnacartan,Dermot Breen,,FALSE,FALSE,,Galway,West Galway,Lowland blanket bog,,Nov-50,,,,,,,,
2.40966E+16,,,01/09/1977,30/09/1977,DD,01/09/1977 - 30/09/1977,NBNSYS0000006838,Omocestus viridulus,N1949,219500,249500,OSI,1000,,Crush Bridge,"Rands, D.G.",,FALSE,FALSE,,,223,,"Rands, D.G.",,,,,,Biological Records Centre,,,
2.40966E+16,,,13/08/1989,13/08/1989,D,13/08/1989,NHMSYS0001387317,Forficula auricularia,N1149,211500,249500,OSI,1000,,"Loughmakeegan, S of","Arnold, H.; Eversham, B.; Green, S.G.",,FALSE,FALSE,,,223,,,,,,,,Biological Records Centre,,,
2.40966E+16,,,13/08/1989,13/08/1989,D,13/08/1989,NBNSYS0000006838,Omocestus viridulus,N1149,211500,249500,OSI,1000,,"Loughmakeegan, S of","Arnold, H.; Eversham, B.; Green, S.G.",,FALSE,FALSE,,,223,,,,,,,,Biological Records Centre,,,
2.40966E+16,,,14/08/1989,14/08/1989,D,14/08/1989,NHMSYS0001387317,Forficula auricularia,N0649,206500,249500,OSI,1000,,"Portlick Castle, 1m E of","Arnold, H.; Eversham, B.; Green, S.G.",,FALSE,FALSE,,,223,,,,,,,,Biological Records Centre,,,
2.40966E+16,,,01/06/1976,30/06/1976,DD,01/06/1976 - 30/06/1976,NBNSYS0000006832,Tetrix subulata,M9949,199500,249500,OSI,1000,,,"Speight, M.C.D.",,FALSE,FALSE,,,225,,"Speight, M.C.D.",,,,,,Biological Records Centre,,,
2.40966E+16,,,20/06/1976,20/06/1976,D,20/06/1976,NBNSYS0000006832,Tetrix subulata,M9949,199500,249500,OSI,1000,,"Carrowmurragh, Co. Roscommon.","Speight, M.C.D.",,FALSE,FALSE,,,225,,,,Grasshoppers and crickets of Ireland,,,,National Biodiversity Data Centre Ireland,,,
2.40966E+16,,,01/07/1979,31/07/1979,DD,01/07/1979 - 31/07/1979,NBNSYS0000006838,Omocestus viridulus,O1951,319500,251500,OSI,1000,,Daws Bridge,"Cotton, D.C.F.",,FALSE,FALSE,,,221,,"Cotton, D.C.F.",,,,,,Biological Records Centre,,,
1.01118E+17,,,08/07/2023,08/07/2023,D,08/07/2023,NBNSYS0000006833,Tetrix undulata,M67735034,167735,250345,OSI,10,,Carrownagapul Bog,Brian Nelson,,FALSE,FALSE,,Galway,North-east Galway,raised bog,Brian Nelson,Present,,,adult,,Examined specimen,,Field record,
2.40966E+16,,,14/08/1989,14/08/1989,D,14/08/1989,NBNSYS0000006833,Tetrix undulata,M9850,198500,250500,OSI,1000,,"Carnagh, W of","Arnold, H.; Eversham, B.; Green, S.G.",,FALSE,FALSE,,,225,,,,,,,,Biological Records Centre,,,
2.40966E+16,,,14/08/1989,14/08/1989,D,14/08/1989,NBNSYS0000006838,Omocestus viridulus,M9850,198500,250500,OSI,1000,,"Carnagh, W of","Arnold, H.; Eversham, B.; Green, S.G.",,FALSE,FALSE,,,225,,,,,,,,Biological Records Centre,,,
2.40966E+16,,,14/08/1989,14/08/1989,D,14/08/1989,NBNSYS0000006842,Chorthippus brunneus,M9850,198500,250500,OSI,1000,,"Carnagh, W of","Arnold, H.; Eversham, B.; Green, S.G.",,FALSE,FALSE,,,225,,,,,,,,Biological Records Centre,,,
2.40966E+16,,,01/09/1984,30/09/1984,DD,01/09/1984 - 30/09/1984,NBNSYS0000006838,Omocestus viridulus,L6852,68500,252500,OSI,1000,,"Clifden,nr Shanakeever L","Devriese, H.H.",,FALSE,FALSE,,,216,,"Devriese, H.H.",,,,,,Biological Records Centre,,,
2.40966E+16,,,05/09/1984,05/09/1984,D,05/09/1984,NBNSYS0000006839,Myrmeleotettix maculatus,L6852,68500,252500,OSI,1000,,Shanakeever L,"Devriese, H.H.",,FALSE,FALSE,,,216,,"Devriese, H.H.",,,,,,Biological Records Centre,,,
2.40966E+16,,,01/09/1984,30/09/1984,DD,01/09/1984 - 30/09/1984,NBNSYS0000006839,Myrmeleotettix maculatus,L6852,68500,252500,OSI,1000,,"Clifden,nr Shanakeever L","Devriese, H.H.",,FALSE,FALSE,,,216,,"Devriese, H.H.",,,,,,Biological Records Centre,,,
2.40966E+16,,,01/08/1975,31/08/1975,DD,01/08/1975 - 31/08/1975,NBNSYS0000006838,Omocestus viridulus,O2452,324500,252500,OSI,1000,,Portrane,"Higgins, D.G.F.",,FALSE,FALSE,,,221,,"Higgins, D.G.F.",,,,,,Biological Records Centre,,,
2.40966E+16,,,01/08/1975,31/08/1975,DD,01/08/1975 - 31/08/1975,NBNSYS0000006842,Chorthippus brunneus,O2452,324500,252500,OSI,1000,,Portrane,"Higgins, D.G.F.",,FALSE,FALSE,,,221,,"Higgins, D.G.F.",,,,,,Biological Records Centre,,,
2.40966E+16,,,01/09/1984,30/09/1984,DD,01/09/1984 - 30/09/1984,NBNSYS0000006838,Omocestus viridulus,L8352,83500,252500,OSI,1000,,Knocknahillion nr L Inagh,"Devriese, H.H.",,FALSE,FALSE,,,216,,"Devriese, H.H.",,,,,,Biological Records Centre,,,
2.41065E+16,,,26/07/2012,26/07/2012,D,26/07/2012,NHMSYS0001387317,Forficula auricularia,L963523,96350,252350,OSI,100,,Tiernakill North,Carole Reynolds,,FALSE,FALSE,,Galway,West Galway,,,Nov-50,"Not sure of habitat type as I have a nest of them living in my post box, which is made of metal! Everytime I collect the post a bunch of them scurry around the bottom.",,,,,,,
2.41065E+16,,,29/07/2012,29/07/2012,D,29/07/2012,NBNSYS0000006838,Omocestus viridulus,N466515,246650,251550,OSI,100,,"Garden at The Meadows, Marlinstown",Lesley Whiteside,,FALSE,FALSE,,Westmeath,Westmeath,Semi-natural grassland,,1,,,,,,,,
2.40966E+16,,,01/07/1977,31/07/1977,DD,01/07/1977 - 31/07/1977,NBNSYS0000006838,Omocestus viridulus,O2553,325500,253500,OSI,1000,,Rush,"Cotton, D.C.F.",,FALSE,FALSE,,,221,,"Cotton, D.C.F.",,,,,,Biological Records Centre,,,
2.41065E+16,,,19/08/2012,19/08/2012,D,19/08/2012,NHMSYS0001387317,Forficula auricularia,N449524,244950,252450,OSI,100,,Ardmore Road Mullingar,Mel O'Hara,,FALSE,FALSE,,Westmeath,Westmeath,Horticultural land,,Nov-50,Love my cabbages - Hispi in particular,,,,,,,
2.40966E+16,,,14/08/1989,14/08/1989,D,14/08/1989,NHMSYS0001387317,Forficula auricularia,M9552,195500,252500,OSI,1000,,"Carragan, E of","Arnold, H.; Eversham, B.; Green, S.G.",,FALSE,FALSE,,,225,,,,,,,,Biological Records Centre,,,
2.41065E+16,,,19/08/2012,19/08/2012,D,19/08/2012,NHMSYS0001387317,Forficula auricularia,N109527,210950,252750,OSI,100,,Doonis Cross,Chris Martin,,FALSE,FALSE,Images\24106532627023300.jpg,Westmeath,Westmeath,Flower beds and borders,,>50,"Almost every flower has an earwig present when checked with a torch  tonight, the Oxeye daisies have several earwigs on each.",,,,,,,
2.40966E+16,,,01/01/1999,31/12/1999,Y,1999,NHMSYS0001387317,Forficula auricularia,O35,335000,255000,OSI,10000,,Lambay Island,,,FALSE,FALSE,,,221,,"O'Connor, J.P.",,,,,,"Harding, P.T.",,,
2.40966E+16,,,01/01/1960,31/12/1999,DD,01/01/1960 - 31/12/1999,NBNSYS0000006838,Omocestus viridulus,L75,75000,255000,OSI,10000,,"Connemara,Kylemore Lough","Crosskey, M.A.; Crosskey, R.W.",,FALSE,FALSE,,,216,,"Crosskey, M.A.; Crosskey, R.W.",,,,,,Biological Records Centre,,,
2.40966E+16,,,07/10/1921,07/10/1921,D,07/10/1921,NHMSYS0001387382,Labia minor,O25,325000,255000,OSI,10000,,Rush,"O'Mahony, E.",,FALSE,FALSE,,,221,,"O'Connor, J.P.",,,,,,"Harding, P.T.",,,
2.41065E+16,,,13/08/2012,13/08/2012,D,13/08/2012,NBNSYS0000006838,Omocestus viridulus,N48205370,248205,253705,OSI,10,,Wooddown Bog,Trona Finnen,,FALSE,FALSE,,Westmeath,Westmeath,Cutover bog,,<10,,,,,,,,
2.41065E+16,,,13/08/2012,13/08/2012,D,13/08/2012,NBNSYS0000006842,Chorthippus brunneus,N48205370,248205,253705,OSI,10,,Wooddown Bog,Trona Finnen,,FALSE,FALSE,,Westmeath,Westmeath,Cutover bog,,<10,,,,,,,,
2.40966E+16,,,14/08/1989,14/08/1989,D,14/08/1989,NBNSYS0000006838,Omocestus viridulus,N0653,206500,253500,OSI,1000,,Muckanagh,"Arnold, H.; Eversham, B.; Green, S.G.",,FALSE,FALSE,,,224,,,,,,,,Biological Records Centre,,,
2.40966E+16,,,01/04/2014,01/04/2014,D,01/04/2014,NBNSYS0000006832,Tetrix subulata,N091536,209150,253650,OSI,100,,Doonis Bog,Chris Martin,,FALSE,FALSE,Images\24096605481210904.jpg,Westmeath,Westmeath,Bogs,,1,,,,,,,,
2.40966E+16,,,30/03/2014,30/03/2014,D,30/03/2014,NBNSYS0000006838,Omocestus viridulus,N091536,209150,253650,OSI,100,,Doonis Cross,Chris Martin,,FALSE,FALSE,,Westmeath,Westmeath,Bogs,,1,"1 probable common green Juvenile, approximately 4mm in size.",,,,,,,
2.41065E+16,,,19/08/2012,19/08/2012,D,19/08/2012,NBNSYS0000006834,Stethophyma grossum,L641556,64150,255650,OSI,100,,Shinnanagh,Dermot Breen,,FALSE,FALSE,,Galway,West Galway,Cutover bog,,<10,,,,,,,,
2.40966E+16,,,30/05/2013,30/05/2013,D,30/05/2013,NBNSYS0000006838,Omocestus viridulus,N093537,209350,253750,OSI,100,,"Doonis, Tang,",ine Fenner,,FALSE,FALSE,,Westmeath,Westmeath,,,,,,,,,,,
2.40966E+16,,,21/07/2013,21/07/2013,D,21/07/2013,NBNSYS0000006842,Chorthippus brunneus,N092538,209250,253850,OSI,100,,"Doonis, Tang, Co. Wesmeath",ine Fenner,,FALSE,FALSE,,Westmeath,Westmeath,,,,IWT Longford/Westmeath outing -,,,,,,,
2.40966E+16,,,22/04/2015,22/04/2015,D,22/04/2015,NBNSYS0000006833,Tetrix undulata,N091538,209150,253850,OSI,100,,Doonis Bog,Chris Martin,,FALSE,FALSE,,Westmeath,Westmeath,Bogs,<10,,3 seen today caught in sweep net,,,,,,,
2.40966E+16,,,01/08/1972,31/08/1972,DD,01/08/1972 - 31/08/1972,NBNSYS0000006839,Myrmeleotettix maculatus,N6454,264500,254500,OSI,1000,,,"Speight, M.C.D.",,FALSE,FALSE,,,223,,"Speight, M.C.D.",,,,,,Biological Records Centre,,,
2.40966E+16,,,20/08/1972,20/08/1972,D,20/08/1972,NBNSYS0000006839,Myrmeleotettix maculatus,N6454,264500,254500,OSI,1000,,"Robinstown, Co. Westmeath.","Speight, M.C.D.",,FALSE,FALSE,,,223,,,,Grasshoppers and crickets of Ireland,,,,National Biodiversity Data Centre Ireland,,,
2.40966E+16,,,14/08/1989,14/08/1989,D,14/08/1989,NHMSYS0001387317,Forficula auricularia,M9654,196500,254500,OSI,1000,,"Lecarrow, N of","Arnold, H.; Eversham, B.; Green, S.G.",,FALSE,FALSE,,,225,,,,,,,,Biological Records Centre,,,
2.40966E+16,,,01/01/1940,31/12/1999,DD,01/01/1940 - 31/12/1999,NBNSYS0000006842,Chorthippus brunneus,M95,195000,255000,OSI,10000,,"Lough Ree,The Ragwort Field","Ward, P.H.",,FALSE,FALSE,,,225,,"Marshall, J.A.",,,,,,Biological Records Centre,,,
2.40966E+16,,,01/01/1940,31/12/1999,DD,01/01/1940 - 31/12/1999,NBNSYS0000006838,Omocestus viridulus,M95,195000,255000,OSI,10000,,"Lough Ree,The Ragwort Field","Ward, P.H.",,FALSE,FALSE,,,225,,"Ward, P.H.",,,,,,Biological Records Centre,,,
2.40966E+16,,,01/01/1940,31/12/1999,DD,01/01/1940 - 31/12/1999,NBNSYS0000006838,Omocestus viridulus,M95,195000,255000,OSI,10000,,"Lough Ree,Carnagh Bay","Ward, P.H.",,FALSE,FALSE,,,225,,"Ward, P.H.",,,,,,Biological Records Centre,,,
2.40966E+16,,,17/05/1990,17/05/1990,D,17/05/1990,NBNSYS0000006832,Tetrix subulata,N4755,247500,255500,OSI,1000,,"Lough Sheeven Fen, Co. Westmeath.","Speight, M.C.D.",,FALSE,FALSE,,,223,,,,Grasshoppers and crickets of Ireland,,,,National Biodiversity Data Centre Ireland,,,
2.40966E+16,,,20/06/1976,20/06/1976,D,20/06/1976,NBNSYS0000006832,Tetrix subulata,N0055,200500,255500,OSI,1000,,"Rinnagan, Co. Roscommon.","Speight, M.C.D.",,FALSE,FALSE,,,225,,,,Grasshoppers and crickets of Ireland,,,,National Biodiversity Data Centre Ireland,,,
2.40966E+16,,,01/06/1976,30/06/1976,DD,01/06/1976 - 30/06/1976,NBNSYS0000006832,Tetrix subulata,N0055,200500,255500,OSI,1000,,,"Speight, M.C.D.",,FALSE,FALSE,,,225,,"Speight, M.C.D.",,,,,,Biological Records Centre,,,
2.40966E+16,,,12/05/2010,12/05/2010,D,12/05/2010,NHMSYS0001387317,Forficula auricularia,N0055,200500,255500,OSI,1000,,St John's Wood NNR,Keith N. A. Alexander,,FALSE,FALSE,,,,,,,,,,,,,,
